time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
43.602573,4743,0.00724985,0.01461755,-11.28662109,-9.81445312,0.00000000,0.00000000,0.00000000,0.00000000
43.602573,4744,0.00734651,0.01466592,-11.26464844,-9.81445312,0.00000000,0.00000000,0.00000000,0.00000000
43.602573,4745,0.00822082,0.01424859,-11.24267578,-9.79248047,0.00000000,0.00000000,0.00000000,0.00000000
43.635003,4746,0.00974140,0.01425703,-11.22070312,-9.74853516,0.00000000,0.00000000,0.00000000,0.00000000
43.635003,4747,0.01016470,0.01346997,-11.22070312,-9.72656250,0.00000000,0.00000000,0.00000000,0.00000000
43.635003,4748,0.01165424,0.01343516,-11.19873047,-9.68261719,0.00000000,0.00000000,0.00000000,0.00000000
43.666426,4749,0.01187638,0.01287866,-11.17675781,-9.61669922,0.00000000,0.00000000,0.00000000,0.00000000
43.666426,4750,0.01127894,0.01229621,-11.11083984,-9.52880859,0.00000000,0.00000000,0.00000000,0.00000000
43.666426,4751,0.01053607,0.01315386,-10.97900391,-9.35302734,0.00000000,0.00000000,0.00000000,0.00000000
43.666426,4752,0.01237715,0.01383867,-10.71533203,-9.15527344,0.00000000,0.00000000,0.00000000,0.00000000
43.698883,4753,0.01408477,0.01310502,-10.47363281,-8.93554688,0.00000000,0.00000000,0.00000000,0.00000000
43.698883,4754,0.01501343,0.01289279,-10.23193359,-8.73779297,0.00000000,0.00000000,0.00000000,0.00000000
43.698883,4755,0.01523800,0.01345421,-9.88037109,-8.45214844,0.00000000,0.00000000,0.00000000,0.00000000
43.730681,4756,0.01417892,0.01358333,-9.63867188,-8.14453125,0.00000000,0.00000000,0.00000000,0.00000000
43.730681,4757,0.01311693,0.01316270,-9.46289062,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
43.730681,4758,0.01422005,0.01381325,-9.17724609,-7.41943359,0.00000000,0.00000000,0.00000000,0.00000000
43.766397,4759,0.01400174,0.01384223,-8.84765625,-7.11181641,0.00000000,0.00000000,0.00000000,0.00000000
43.766397,4760,0.01485395,0.01277451,-8.58398438,-6.76025391,0.00000000,0.00000000,0.00000000,0.00000000
43.766397,4761,0.01661421,0.01239732,-8.32031250,-6.38671875,0.00000000,0.00000000,0.00000000,0.00000000
43.798136,4762,0.01790094,0.01230389,-8.10058594,-5.99121094,0.00000000,0.00000000,0.00000000,0.00000000
43.798136,4763,0.01877542,0.01316586,-7.96875000,-5.59570312,0.00000000,0.00000000,0.00000000,0.00000000
43.798136,4764,0.01780311,0.01442786,-7.77099609,-5.15625000,0.00000000,0.00000000,0.00000000,0.00000000
43.827679,4765,0.01755923,0.01500016,-7.37548828,-4.71679688,0.00000000,0.00000000,0.00000000,0.00000000
43.827679,4766,0.01668998,0.01428152,-7.00195312,-4.27734375,0.00000000,0.00000000,0.00000000,0.00000000
43.827679,4767,0.01760832,0.01408781,-6.58447266,-3.81591797,0.00000000,0.00000000,0.00000000,0.00000000
43.827679,4768,0.01782493,0.01435033,-6.18896484,-3.26660156,0.00000000,0.00000000,0.00000000,0.00000000
43.858314,4769,0.01635144,0.01493574,-5.68359375,-2.71728516,0.00000000,0.00000000,0.00000000,0.00000000
43.858314,4770,0.01571058,0.01761643,-5.20019531,-2.10205078,0.00000000,0.00000000,0.00000000,0.00000000
43.858314,4771,0.01312095,0.01914289,-4.67285156,-1.48681641,0.00000000,0.00000000,0.00000000,0.00000000
43.894560,4772,0.01082589,0.01900292,-4.07958984,-0.80566406,0.00000000,0.00000000,0.00000000,0.00000000
43.894560,4773,0.00971265,0.01980296,-3.44238281,-0.12451172,0.00000000,0.00000000,0.00000000,0.00000000
43.894560,4774,0.00813530,0.02086980,-2.73925781,0.60058594,0.00000000,0.00000000,0.00000000,0.00000000
43.922750,4775,0.00704432,0.02881549,-2.01416016,1.34765625,0.00000000,0.00000000,0.00000000,0.00000000
43.922750,4776,0.00598704,0.03421944,-1.22314453,2.09472656,0.00000000,0.00000000,0.00000000,0.00000000
43.922750,4777,0.00627426,0.03554706,-0.41015625,2.86376953,0.00000000,0.00000000,0.00000000,0.00000000
43.954292,4778,0.00851202,0.03773065,0.40283203,3.63281250,0.00000000,0.00000000,0.00000000,0.00000000
43.954292,4779,0.00755498,0.03622026,1.21582031,4.40185547,0.00000000,0.00000000,0.00000000,0.00000000
43.954292,4780,0.00998501,0.03239945,2.00683594,5.19287109,0.00000000,0.00000000,0.00000000,0.00000000
43.985678,4781,0.00970313,0.02765546,2.81982422,5.96191406,0.00000000,0.00000000,0.00000000,0.00000000
43.985678,4782,0.01179046,0.02908835,3.63281250,6.70898438,0.00000000,0.00000000,0.00000000,0.00000000
43.985678,4783,0.01254710,0.02991338,4.46777344,7.47802734,0.00000000,0.00000000,0.00000000,0.00000000
43.985678,4784,0.01099786,0.02697548,5.30273438,8.22509766,0.00000000,0.00000000,0.00000000,0.00000000
44.018513,4785,0.01421222,0.02261233,6.15966797,9.03808594,0.00000000,0.00000000,0.00000000,0.00000000
44.018513,4786,0.02093399,0.02909612,7.01660156,9.87304688,0.00000000,0.00000000,0.00000000,0.00000000
44.018513,4787,0.02921371,0.04181624,7.89550781,10.81787109,0.00000000,0.00000000,0.00000000,0.00000000
44.048640,4788,0.03100892,0.06405611,8.79638672,11.82861328,0.00000000,0.00000000,0.00000000,0.00000000
44.048640,4789,0.04757449,0.07898248,9.76318359,12.90527344,0.00000000,0.00000000,0.00000000,0.00000000
44.048640,4790,0.09587248,0.08484472,10.75195312,14.00390625,0.00000000,0.00000000,0.00000000,0.00000000
44.081673,4791,0.18479139,0.09270993,11.80664062,15.16845703,0.00000000,0.00000000,0.00000000,0.00000000
44.081673,4792,0.31229204,0.11811038,12.86132812,16.28906250,0.00000000,0.00000000,0.00000000,0.00000000
44.081673,4793,0.42174211,0.13926582,13.89404297,17.40966797,0.00000000,0.00000000,0.00000000,0.00000000
44.112783,4794,0.51439595,0.15468213,14.90478516,18.46435547,0.00000000,0.00000000,0.00000000,0.00000000
44.112783,4795,0.60287452,0.15928233,15.87158203,19.43115234,0.00000000,0.00000000,0.00000000,0.00000000
44.112783,4796,0.68547344,0.18661882,16.81640625,20.35400391,0.00000000,0.00000000,0.00000000,0.00000000
44.159323,4797,0.75892770,0.22497891,17.69531250,21.27685547,0.00000000,0.00000000,0.00000000,0.00000000
44.159323,4798,0.79340178,0.24719955,18.53027344,22.17773438,0.00000000,0.00000000,0.00000000,0.00000000
44.159323,4799,0.79670054,0.25566110,19.34326172,23.07861328,0.00000000,0.00000000,0.00000000,0.00000000
44.176109,4800,0.79764950,0.25625163,20.15625000,23.91357422,0.00000000,0.00000000,0.00000000,0.00000000
44.176109,4801,0.80444539,0.26873654,20.96923828,24.70458984,0.00000000,0.00000000,0.00000000,0.00000000
44.176109,4802,0.79528290,0.27438369,21.82617188,25.42968750,0.00000000,0.00000000,0.00000000,0.00000000
44.176109,4803,0.77329463,0.27167761,22.68310547,26.11083984,0.00000000,0.00000000,1.00000000,0.00000000
44.209262,4804,0.75675094,0.26596060,23.51806641,26.77001953,0.00000000,0.00000000,1.00000000,0.00000000
44.209262,4805,0.73410487,0.25899023,24.28710938,27.40722656,0.00000000,0.00000000,1.00000000,0.00000000
44.209262,4806,0.69900179,0.25000310,24.99023438,28.04443359,0.00000000,0.00000000,1.00000000,0.00000000
44.240713,4807,0.66072667,0.24274346,25.60546875,28.63769531,0.00000000,0.00000000,1.00000000,0.00000000
