time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
111.793637,12095,0.04110968,0.02808166,-8.58398438,-7.11181641,0.00000000,0.00000000,0.00000000,0.00000000
111.793637,12096,0.03936720,0.02721188,-8.64990234,-7.17773438,0.00000000,0.00000000,0.00000000,0.00000000
111.793637,12097,0.04371493,0.02544271,-8.69384766,-7.26562500,0.00000000,0.00000000,0.00000000,0.00000000
111.826436,12098,0.04948579,0.02490579,-8.80371094,-7.37548828,0.00000000,0.00000000,0.00000000,0.00000000
111.826436,12099,0.05372169,0.02445473,-8.95751953,-7.50732422,0.00000000,0.00000000,0.00000000,0.00000000
111.826436,12100,0.05806463,0.02315022,-9.08935547,-7.61718750,0.00000000,0.00000000,0.00000000,0.00000000
111.856973,12101,0.06171815,0.02185024,-9.17724609,-7.74902344,0.00000000,0.00000000,0.00000000,0.00000000
111.856973,12102,0.06399469,0.02179617,-9.22119141,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.856973,12103,0.06222581,0.02246660,-9.26513672,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.856973,12104,0.05818501,0.02289201,-9.26513672,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.887207,12105,0.05331795,0.02263421,-9.26513672,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.887207,12106,0.04788265,0.02111271,-9.26513672,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.887207,12107,0.04375227,0.02009167,-9.28710938,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.922704,12108,0.03997911,0.01855172,-9.28710938,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.922704,12109,0.03791936,0.01723678,-9.33105469,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.922704,12110,0.03843220,0.01803449,-9.35302734,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.951941,12111,0.03940328,0.01958286,-9.39697266,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.951941,12112,0.03872270,0.01945108,-9.41894531,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.951941,12113,0.03759974,0.01951104,-9.41894531,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.983219,12114,0.04006435,0.02003536,-9.44091797,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.983219,12115,0.04126908,0.02086280,-9.48486328,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
111.983219,12116,0.03984025,0.02138248,-9.52880859,-7.79296875,0.00000000,0.00000000,0.00000000,0.00000000
112.013061,12117,0.03740164,0.02159506,-9.63867188,-7.81494141,0.00000000,0.00000000,0.00000000,0.00000000
112.013061,12118,0.03466146,0.02140718,-9.79248047,-7.81494141,0.00000000,0.00000000,0.00000000,0.00000000
